"","�..linie","richtung","betriebsdatum","fahrzeug","kurs","seq_von","halt_diva_von","halt_punkt_diva_von","halt_kurz_von1","datum_von","soll_an_von","ist_an_von","soll_ab_von","ist_ab_von","seq_nach","halt_diva_nach","halt_punkt_diva_nach","halt_kurz_nach1","datum_nach","soll_an_nach","ist_an_nach1","soll_ab_nach","ist_ab_nach","fahrt_id","fahrweg_id","fw_no","fw_typ","fw_kurz","fw_lang","umlauf_von","halt_id_von","halt_id_nach","halt_punkt_id_von","halt_punkt_id_nach","arrivelate"
"1704",6,1,"25.09.15",2105,9,2,2618,0,"SUSE","25.09.15",59550,59618,59574,59632,3,3045,0,"ZUER","25.09.15",59622,59677,59646,59685,365835,4558,1,1,1,"ZOO - ENGE",104308,2567,2791,6270,6652,55
"1705",14,2,"24.09.15",3011,7,2,3447,1,"BOEO","24.09.15",22080,22122,22104,22137,3,845,1,"FELS","24.09.15",22146,22196,22170,22207,47517,10154,4,1,4,"SOER - SEEB für Ausfahrt",90946,1919,1873,9445,4196,50
"1706",31,1,"24.09.15",10073,8,25,1453,0,"KREU","24.09.15",72042,72051,72072,72063,26,2388,0,"SIGN","24.09.15",72108,72134,72126,72138,49746,11819,1,1,1,"SZEN - HEGI",91670,2084,2275,4750,5184,26
"1707",46,1,"24.09.15",10149,5,6,2402,10,"SING","24.09.15",31998,32031,32016,32042,7,2899,10,"WIES","24.09.15",32046,32075,32070,32094,353498,4714,1,1,1,"RUET - BQUA",103817,2831,2808,6753,6689,29
"1708",89,1,"24.09.15",10602,6,12,1549,20,"LPAW","24.09.15",70374,70466,70416,70476,13,1364,20,"KAPP","24.09.15",70458,70520,70500,70534,56079,8630,1,1,1,"HEIZ - SIHC",91716,2626,2244,5989,5091,62
"1709",75,1,"24.09.15",10534,1,9,573,23,"BUHN","24.09.15",72498,72427,72522,72444,10,6250,20,"HIMM","24.09.15",72582,72530,72600,72536,53227,13282,51,1,51,"SEPL - BOEN neue Fz.",91635,2682,2847,6379,6792,-52
"1710",89,2,"24.09.15",10613,7,8,904,11,"FRIE","24.09.15",43146,43167,43176,43181,9,2302,21,"SHOF","24.09.15",43212,43229,43236,43238,56098,8631,2,1,2,"SIHC - HEIZ",93783,2662,2802,6080,6677,17
"1711",13,2,"24.09.15",2083,2,26,1626,1,"MEIE","24.09.15",36540,36558,36570,36567,27,3015,1,"ZWIE","24.09.15",36636,36693,36666,36710,47056,5233,2,1,2,"ALBG - FRAN",90356,2607,2731,5938,6501,57
"1712",786,1,"24.09.15",11015,12,12,947,50,"FAEL","24.09.15",64908,64970,64938,64978,13,1324,50,"FAEI","24.09.15",65004,65040,65028,65052,68120,12001,3,1,3,"KLUS - BSCH ohne PFAF",92871,2459,2470,5641,5662,36
"1713",62,2,"24.09.15",10413,13,16,914,21,"FRON","24.09.15",84858,84939,84870,84946,17,2737,22,"UAFF","24.09.15",84906,84998,84906,85898,52160,15081,2,1,2,"SCHW - UAFF",94244,2445,2439,5603,5589,92
"1714",4,2,"24.09.15",3005,6,16,1557,1,"LIMM","24.09.15",78672,78668,78702,78687,17,2014,1,"QUEL","24.09.15",78750,78735,78768,78745,350691,10077,2,1,2,"BTIE - BALN",103980,2287,2298,5217,5254,-15
"1715",4,1,"24.09.15",3004,5,11,1557,0,"LIMM","24.09.15",55710,55800,55746,55839,12,1667,0,"MUFG","24.09.15",55782,55891,55812,55913,349655,10076,1,1,1,"BALN - BTIE",104593,2287,2294,5219,5241,109
"1716",4,1,"24.09.15",3003,8,12,1667,0,"MUFG","24.09.15",39132,39207,39162,39225,13,2395,0,"SIHL","24.09.15",39204,39281,39246,39299,350737,10076,1,1,1,"BALN - BTIE",104269,2294,2289,5241,5222,77
"1717",64,1,"25.09.15",10312,1,1,3788,22,"MAIL","25.09.15",54810,54820,54810,54820,2,6117,20,"SRIE","25.09.15",54840,54856,54852,54876,51556,11664,1,1,1,"MAIL - BOEN",91073,2761,2743,6569,6529,16
"1718",303,2,"25.09.15",11445,6,3,2051,51,"REIT","25.09.15",30942,31065,30960,31077,4,3748,51,"STAK","25.09.15",31044,31180,31062,31200,435930,12085,2,1,2,"SCHL - BKIS",106414,2033,2398,4596,5486,136
"1719",15,2,"25.09.15",2051,5,11,619,7,"CENT","25.09.15",61938,61938,61998,61966,12,1100,3,"HEGG","25.09.15",62058,62070,62076,62091,366920,4625,2,1,2,"KLUS - BUCH",104205,1938,2302,4380,5263,12
"1720",7,2,"25.09.15",2103,10,14,416,1,"BSTR","25.09.15",36162,36132,36198,36163,15,619,5,"CENT","25.09.15",36312,36300,36354,36324,77035,27,2,1,2,"WOLL - BSTE",90997,1895,1938,4260,9133,-12
"1721",786,2,"25.09.15",11002,17,15,617,11,"CARL","25.09.15",50868,51161,50886,51179,16,1430,50,"KLUS","25.09.15",51138,51449,51138,51496,68172,6500,8,1,8,"FAEI - KLUS",94106,2428,1905,5563,4282,311
"1722",7,1,"25.09.15",2113,8,15,2411,0,"SONN","25.09.15",78978,78957,79002,78968,16,1100,2,"HEGG","25.09.15",79044,79016,79062,79029,77834,26,1,1,1,"BSTE - WOLL",90371,2047,2302,4642,5265,-28
"1723",17,2,"25.09.15",3014,7,8,648,1,"DAMM","25.09.15",26886,26908,26904,26922,9,799,1,"EWYS","25.09.15",26964,26966,26988,26990,368047,4374,2,1,2,"GESS - WERD",104739,2290,1574,5227,3567,2
"1724",11,1,"25.09.15",3061,15,4,6461,0,"GGLA07","25.09.15",85206,85209,85224,85227,5,6459,0,"ZOER","25.09.15",85296,85301,85314,85312,366739,11240,1,1,1,"ZAUZ - REHA",104098,1931,2257,4352,5131,5
"1725",9,2,"25.09.15",3045,1,9,2396,0,"SIHS","25.09.15",22812,22866,22848,22878,10,1861,0,"PARA","25.09.15",22908,22967,22956,22980,366163,5113,2,1,2,"HEUR - HIRZ",103163,2657,1528,6066,3390,59
"1726",9,2,"25.09.15",3042,2,20,1399,1,"KINK","25.09.15",36420,36476,36438,36480,21,1550,1,"LETZ","25.09.15",36468,36514,36492,36529,366193,5113,2,1,2,"HEUR - HIRZ",103167,2292,2274,5236,5182,46
"1727",34,1,"24.09.15",10144,3,4,713,10,"DRUS","24.09.15",21114,21160,21138,21160,5,2836,10,"WASE","24.09.15",21180,21199,21210,21199,49890,4705,1,1,1,"KLUS - KIEN",92455,2438,2444,5586,5600,19
"1728",34,1,"24.09.15",10144,3,1,1430,12,"KLUS","24.09.15",29280,29315,29280,29315,2,1362,10,"KAPF","24.09.15",29322,29385,29346,29400,49900,4705,1,1,1,"KLUS - KIEN",92455,1905,2434,4277,5576,63
"1729",31,1,"24.09.15",10063,7,8,3022,10,"BALT","24.09.15",34080,34103,34116,34125,9,1592,10,"LUGG","24.09.15",34146,34162,34164,34173,49702,11819,1,1,1,"SZEN - HEGI",92966,2540,2730,5888,6499,16
"1730",89,2,"24.09.15",10602,6,7,1307,11,"IHAG","24.09.15",78162,78158,78186,78161,8,904,11,"FRIE","24.09.15",78222,78205,78252,78224,56082,8633,4,1,4,"SIHC - BALT",91716,2807,2662,6687,6080,-17
"1731",89,2,"24.09.15",10602,6,7,1307,11,"IHAG","24.09.15",60438,60483,60462,60499,8,904,11,"FRIE","24.09.15",60504,60545,60534,60561,56074,8633,4,1,4,"SIHC - BALT",91716,2807,2662,6687,6080,41
"1732",89,1,"24.09.15",10613,7,13,1364,20,"KAPP","24.09.15",51558,51588,51600,51598,14,867,20,"FLUR","24.09.15",51642,51642,51654,51650,56101,8630,1,1,1,"HEIZ - SIHC",93783,2244,2769,5091,6588,0
"1733",13,1,"24.09.15",2083,2,28,2722,0,"UETL","24.09.15",72582,72509,72606,72525,29,2596,0,"STRV","24.09.15",72666,72580,72696,72608,47069,5232,1,1,1,"FRAN - ALBG",90356,2633,2714,6010,6462,-86
"1734",786,2,"24.09.15",11012,13,8,445,50,"BENG","24.09.15",23670,23629,23688,23641,9,446,51,"BGER","24.09.15",23754,23725,23772,23742,68126,12222,4,1,4,"BSCH - KLUS ohne PFAF",93918,2430,2431,5567,5568,-29
"1735",63,1,"24.09.15",10413,13,9,1179,20,"HERZ","24.09.15",38760,38797,38778,38804,10,2294,21,"SCHW","24.09.15",38838,38890,38838,38932,52097,2779,1,1,1,"BOER - SCHW",94244,2422,1501,5550,3309,52
"1736",4,1,"24.09.15",3003,6,7,6759,0,"SBAU","24.09.15",28848,28871,28860,28896,8,799,0,"EWYS","24.09.15",28962,29024,28980,29051,349677,10076,1,1,1,"BALN - BTIE",103980,2893,1574,7000,3571,62
"1737",4,1,"24.09.15",3005,6,7,6759,0,"SBAU","24.09.15",51348,51399,51360,51419,8,799,0,"EWYS","24.09.15",51462,51519,51480,51540,349687,10076,1,1,1,"BALN - BTIE",103980,2893,1574,7000,3571,57
"1738",4,2,"24.09.15",3003,8,13,413,1,"BQUA","24.09.15",46104,46187,46164,46228,14,2395,1,"SIHL","24.09.15",46248,46307,46284,46323,350740,10077,2,1,2,"BTIE - BALN",104269,1542,2289,3454,5225,59
"1739",14,2,"25.09.15",3085,11,22,2151,1,"SALE","25.09.15",61080,61188,61104,61201,23,2572,1,"SOER","25.09.15",61164,61288,61212,61305,80106,5276,2,1,2,"TRIE - SEEB",92672,2313,1311,5288,2869,124
"1740",61,2,"25.09.15",10541,9,3,908,21,"FROB","25.09.15",59490,59489,59514,59498,4,2814,21,"WALD","25.09.15",59544,59542,59568,59549,81994,15096,2,1,2,"SCHW - MUEH",93710,2441,2375,5592,5435,-2
"1741",33,1,"25.09.15",10162,10,17,2164,10,"SCHZ","25.09.15",51294,51379,51306,51379,18,2158,10,"SPLA","25.09.15",51396,51450,51414,51470,368840,11671,1,1,1,"BTIE - TRIE",103148,2861,1539,6824,3438,54
"1742",303,2,"25.09.15",11445,6,23,6300,51,"SBRE","25.09.15",22458,22499,22470,22499,24,3822,50,"BKIS","25.09.15",22530,22572,22530,22752,435926,12085,2,1,2,"SCHL - BKIS",106414,2013,2387,4550,5463,42
"1743",303,2,"25.09.15",11445,6,17,3798,51,"VORS","25.09.15",66666,66699,66678,66711,18,1843,51,"OETW","25.09.15",66756,66797,66768,66815,435944,12327,6,1,6,"FARB - BKIS",106414,2018,2485,4559,5699,41
"1744",786,1,"25.09.15",11002,17,14,750,50,"EGGL","25.09.15",41850,42024,41868,42036,15,947,50,"FAEL","25.09.15",41946,42129,41976,42144,68167,12445,9,1,9,"KLUS - FAEI",94106,2452,2459,5620,5641,183
"1745",786,2,"25.09.15",11003,16,13,1584,11,"LOOR","25.09.15",27768,27788,27786,27811,14,617,11,"CARL","25.09.15",27852,27871,27870,27885,68152,12222,4,1,4,"BSCH - KLUS ohne PFAF",92755,2450,2428,5615,5563,19
"1746",7,1,"25.09.15",2103,10,13,2128,0,"ROES","25.09.15",84864,84855,84882,84864,14,1856,0,"OTTI","25.09.15",84918,84914,84942,84922,77052,26,1,1,1,"BSTE - WOLL",90997,2022,2509,4568,5757,-4
"1747",3,2,"25.09.15",3032,4,2,1278,1,"HOEL","25.09.15",35406,35449,35424,35466,3,2124,1,"ROEM","25.09.15",35466,35517,35502,35536,75733,4449,2,1,2,"KLUS - ALBR",93661,1406,1531,6115,6140,51
"1748",66,1,"25.09.15",10601,1,2,897,10,"FSIH","25.09.15",25068,25111,25098,25111,3,468,10,"BERT","25.09.15",25158,25183,25188,25183,83299,11539,5,1,5,"ALBP - NEUB für Ausfahrt",91690,2826,2646,9403,6044,25
"1749",9,2,"25.09.15",3045,1,1,1187,2,"HEUR","25.09.15",34290,34241,34290,34241,2,1187,1,"HEUR","25.09.15",34308,34256,34332,34266,366167,5113,2,1,2,"HEUR - HIRZ",103163,1908,1908,9448,6124,-52
"1750",31,2,"24.09.15",10063,7,1,1144,11,"HEGI","24.09.15",81810,81878,81810,81878,2,2388,1,"SIGN","24.09.15",81858,81911,81870,81911,49721,11777,2,1,2,"HEGI - SZEN",92966,2113,2275,4850,5186,53
"1751",34,2,"24.09.15",10144,3,9,1362,11,"KAPF","24.09.15",61128,61137,61146,61147,10,1430,12,"KLUS","24.09.15",61212,61276,61212,61597,49935,4706,2,1,2,"KIEN - KLUS",92455,2434,1905,5575,4277,64
"1752",89,2,"24.09.15",10602,6,1,6463,21,"SIHC","24.09.15",81300,81429,81300,81429,2,2550,0,"SAAL","24.09.15",81438,81516,81456,81517,56084,8633,4,1,4,"SIHC - BALT",91716,1851,1854,4151,4162,78
"1753",89,2,"24.09.15",10613,7,6,1143,11,"HEGA","24.09.15",32226,32225,32244,32232,7,1307,11,"IHAG","24.09.15",32286,32279,32310,32287,56094,8631,2,1,2,"SIHC - HEIZ",93783,2836,2807,6762,6687,-7
"1754",9,1,"24.09.15",3054,11,33,2160,0,"SCHA","24.09.15",68430,68586,68460,68596,34,2680,0,"TRIE","24.09.15",68520,68678,68520,68761,351169,5114,3,1,3,"HIRZ - TRIE",103934,1010,1270,2185,2746,158
"1755",13,1,"24.09.15",2057,4,15,1667,0,"MUFG","24.09.15",28146,28302,28176,28313,16,2395,0,"SIHL","24.09.15",28218,28374,28260,28398,47106,5232,1,1,1,"FRAN - ALBG",91839,2294,2289,5241,5222,156
"1756",747,1,"24.09.15",11031,6,1,1430,50,"KLUS","24.09.15",67080,67252,67080,67253,2,617,10,"CARL","24.09.15",67302,67479,67320,67495,68817,2793,1,1,1,"KLUS - MSEE",94433,1905,2428,4282,5562,177
"1757",63,1,"24.09.15",10413,13,6,2145,20,"SAAT","24.09.15",50712,50707,50736,50725,7,708,20,"DREI","24.09.15",50766,50763,50784,50768,52115,2779,1,1,1,"BOER - SCHW",94244,2465,2435,5653,5578,-3
"1758",4,2,"24.09.15",3005,6,10,2030,1,"RATH","24.09.15",83118,83112,83154,83126,11,2113,1,"RBRU","24.09.15",83178,83163,83214,83180,350693,10077,2,1,2,"BTIE - BALN",103980,2774,2768,6604,6586,-15
"1759",4,1,"24.09.15",3005,6,20,1845,0,"OPER","24.09.15",34506,34503,34542,34523,21,1456,0,"KRES","24.09.15",34572,34579,34602,34596,349679,10076,1,1,1,"BALN - BTIE",103980,2104,2612,4816,5952,7
"1760",4,2,"24.09.15",2074,8,22,718,1,"TONA","24.09.15",28914,28895,28926,28923,23,2449,1,"SPOW","24.09.15",28974,28973,28986,28981,350732,10077,2,1,2,"BTIE - BALN",104269,2630,2575,6000,6299,-1
"1761",31,2,"25.09.15",10064,6,2,2388,1,"SIGN","25.09.15",50400,50390,50418,50402,3,1453,11,"KREU","25.09.15",50460,50456,50484,50479,80877,11777,2,1,2,"HEGI - SZEN",90638,2275,2084,5186,4748,-4
"1762",31,1,"25.09.15",10063,6,21,619,10,"CENT","25.09.15",75456,75616,75498,75630,22,1724,0,"NEUM","25.09.15",75540,75696,75564,75706,80886,11819,1,1,1,"SZEN - HEGI",90638,1938,2641,9143,9144,156
"1763",33,1,"25.09.15",10170,11,7,3466,10,"FRST","25.09.15",56466,56470,56478,56477,8,1430,10,"KLUS","25.09.15",56520,56514,56538,56530,368065,11671,1,1,1,"BTIE - TRIE",104951,2620,1905,5977,4276,-6
"1764",64,2,"25.09.15",10312,1,5,6117,21,"SRIE","25.09.15",68148,68259,68160,68269,6,3788,21,"MAIL","25.09.15",68190,68307,68202,68323,51585,11647,2,1,2,"BOEN - MAIL",91073,2743,2761,6530,6571,117
"1765",308,1,"25.09.15",11433,2,4,1231,21,"HOHE","25.09.15",61056,61312,61074,61319,5,6015,21,"WINS","25.09.15",61110,61380,61134,61389,435976,12595,1,1,1,"BALN - OBUR",106679,2841,2695,6771,6400,270
"1766",303,1,"25.09.15",11445,6,14,2237,50,"SZEN","25.09.15",20298,20319,20322,20333,15,2236,52,"SCHL","25.09.15",20382,20385,20382,20814,435925,56,7,1,7,"GJUC - SCHL",106414,1537,2043,3428,4622,3
"1767",15,2,"25.09.15",2046,6,10,2113,1,"RBRU","25.09.15",62304,62290,62340,62309,11,619,7,"CENT","25.09.15",62388,62382,62448,62468,366952,4625,2,1,2,"KLUS - BUCH",104376,2768,1938,6586,4380,-6
"1768",7,2,"25.09.15",2102,9,9,3026,1,"ENGE","25.09.15",64482,64467,64518,64488,10,2689,1,"TUNN","25.09.15",64572,64564,64602,64575,77025,27,2,1,2,"WOLL - BSTE",94330,1893,2508,4244,5752,-8
"1769",7,1,"25.09.15",2103,10,20,1861,2,"PARA","25.09.15",45540,45583,45582,45605,21,2582,0,"STOC","25.09.15",45642,45682,45678,45709,77038,26,1,1,1,"BSTE - WOLL",90997,1528,2414,3384,5532,40
"1770",11,1,"25.09.15",3061,15,7,3154,2,"MEHA","25.09.15",73428,73449,73446,73465,8,2572,2,"SOER","25.09.15",73500,73526,73530,73539,366735,11240,1,1,1,"ZAUZ - REHA",104098,1884,1311,4225,2870,26
"1771",6,2,"25.09.15",2108,8,12,2788,1,"VOLT","25.09.15",36666,36714,36690,36733,13,1407,1,"KFLU","25.09.15",36768,36821,36816,36844,365799,4559,2,1,2,"ENGE - ZOO",103981,2766,2845,6581,6784,53
"1772",9,1,"25.09.15",3045,1,17,1098,0,"HALB","25.09.15",62286,62271,62310,62286,18,736,1,"ETHZ","25.09.15",62388,62355,62424,62371,366176,5114,3,1,3,"HIRZ - TRIE",103163,2258,1308,5139,2834,-33
"1773",31,2,"24.09.15",10063,7,19,1592,11,"LUGG","24.09.15",68322,68421,68340,68438,20,3022,11,"BALT","24.09.15",68406,68532,68448,68556,49715,11777,2,1,2,"HEGI - SZEN",92966,2730,2540,6500,5889,126
"1774",34,2,"24.09.15",10144,3,4,455,11,"BERH","24.09.15",76920,76967,76938,76967,5,617,11,"CARL","24.09.15",76962,77000,76992,77017,49953,4706,2,1,2,"KIEN - KLUS",92455,2437,2428,5584,5563,38
"1775",34,2,"24.09.15",10144,3,9,1362,11,"KAPF","24.09.15",77184,77231,77202,77245,10,1430,12,"KLUS","24.09.15",77256,77323,77256,77469,49953,4706,2,1,2,"KIEN - KLUS",92455,2434,1905,5575,4277,67
"1776",75,2,"24.09.15",10534,1,9,1483,21,"KAES","24.09.15",63084,63168,63102,63179,10,1532,20,"LEIM","24.09.15",63168,63233,63192,63246,53220,13276,52,1,52,"BOEN - SEPL neue Fz.",91635,2667,2594,9339,9341,65
"1777",89,1,"24.09.15",10613,7,17,3123,20,"IMGU","24.09.15",57252,57351,57276,57368,18,2160,20,"SCHA","24.09.15",57336,57431,57366,57461,56103,8630,1,1,1,"HEIZ - SIHC",93783,2777,1010,6609,2188,95
"1778",89,1,"24.09.15",10245,5,16,2722,1,"UETL","24.09.15",30420,30433,30444,30450,17,1519,1,"LAUB","24.09.15",30504,30506,30522,30514,56055,8632,3,1,3,"BALT - SIHC",93804,2633,2550,6009,6225,2
"1779",13,2,"24.09.15",3014,3,16,1667,1,"MUFG","24.09.15",25440,25461,25470,25473,17,1557,1,"LIMM","24.09.15",25512,25536,25542,25558,47076,5233,2,1,2,"ALBG - FRAN",91644,2294,2287,5240,5217,24
"1780",912,1,"24.09.15",11661,3,10,715,52,"DUFP","24.09.15",69234,69374,69252,69390,11,476,50,"BEUG","24.09.15",69294,69462,69312,69475,182223,16384,19,1,19,"OPER - ITFA wenden OPER",97533,2628,2659,5997,6073,168
"1781",747,1,"24.09.15",11032,7,1,1430,50,"KLUS","24.09.15",61680,61682,61680,61683,2,617,10,"CARL","24.09.15",61902,61939,61920,61953,68821,2793,1,1,1,"KLUS - MSEE",93633,1905,2428,4282,5562,37
"1782",4,2,"24.09.15",3005,6,8,440,3,"BELL","24.09.15",53760,53772,53820,53803,9,1157,1,"HELM","24.09.15",53862,53888,53886,53903,349688,10077,2,1,2,"BTIE - BALN",103980,1565,2854,3541,6809,26
"1783",72,2,"22.09.15",10162,4,15,48,11,"ALBP","22.09.15",39462,39582,39510,39614,16,1122,13,"HARP","22.09.15",39630,39760,39648,39786,353915,11519,2,1,2,"MORG - MIBU",104181,1535,2526,9395,5796,130
"1784",72,1,"22.09.15",10155,3,19,1354,10,"JUGI","22.09.15",49974,50168,49986,50181,20,470,10,"BESE","22.09.15",50034,50233,50046,50241,353890,11569,1,1,1,"MIBU - MORG",103356,2565,2655,6265,6063,199
"1785",75,1,"22.09.15",10416,3,10,6250,20,"HIMM","22.09.15",46482,46453,46500,46470,11,3804,20,"NBRU","22.09.15",46572,46565,46590,46582,53413,13282,51,1,51,"SEPL - BOEN neue Fz.",94286,2847,2609,6792,5942,-7
"1786",4,1,"22.09.15",3026,6,11,1557,0,"LIMM","22.09.15",29160,29209,29196,29236,12,1667,0,"MUFG","22.09.15",29232,29288,29262,29307,349677,10076,1,1,1,"BALN - BTIE",103980,2287,2294,5219,5241,56
"1787",4,1,"22.09.15",3033,5,10,2014,0,"QUEL","22.09.15",42138,42133,42156,42145,11,1557,0,"LIMM","22.09.15",42210,42189,42246,42220,349649,10076,1,1,1,"BALN - BTIE",104593,2298,2287,5255,5219,-21
"1788",33,2,"22.09.15",10146,7,8,1122,13,"HARP","22.09.15",57402,57538,57420,57637,9,3029,11,"HSBB","22.09.15",57468,57693,57492,57715,352677,11890,2,1,2,"TRIE - BTIE",103657,2526,2756,5796,6563,225
"1789",33,1,"22.09.15",10181,8,15,2779,10,"VOGE","22.09.15",28692,28917,28704,28932,16,2367,1,"RIGI","22.09.15",28752,28976,28770,28997,352688,11671,1,1,1,"BTIE - TRIE",104180,2748,2260,6539,5145,224
"1790",31,2,"21.09.15",10061,13,15,1122,11,"HARP","21.09.15",59178,59208,59232,59230,16,1162,11,"HERD","21.09.15",59298,59291,59316,59314,49850,11777,2,1,2,"HEGI - SZEN",90753,2526,2868,5795,6841,-7
"1791",80,2,"21.09.15",10536,9,11,3022,10,"BALT","21.09.15",47094,47110,47136,47127,12,2707,21,"TUEF","21.09.15",47250,47253,47274,47264,436260,4825,2,1,2,"TRIS - BOEN",106579,2540,2580,5888,6311,3
"1792",14,1,"21.09.15",3060,1,9,1643,0,"MIBU","21.09.15",52620,52623,52680,52661,10,1061,0,"GUGG","21.09.15",52728,52744,52752,52765,48145,5275,1,1,1,"SEEB - TRIE",92293,1504,2045,3326,4632,16
"1793",14,2,"21.09.15",3060,1,9,2556,0,"STAU","21.09.15",76548,76537,76638,76663,10,1366,0,"SIHP","21.09.15",76710,76748,76734,76764,48154,5276,2,1,2,"TRIE - SEEB",92293,1502,2262,3312,5153,38
"1794",17,2,"21.09.15",3025,5,5,1667,1,"MUFG","21.09.15",38376,38357,38406,38369,6,1557,1,"LIMM","21.09.15",38448,38418,38484,38444,352029,4374,2,1,2,"GESS - WERD",103961,2294,2287,5240,5217,-30
"1795",17,2,"21.09.15",2047,5,7,2014,1,"QUEL","21.09.15",79698,79724,79716,79738,8,648,1,"DAMM","21.09.15",79758,79785,79776,79793,352051,4374,2,1,2,"GESS - WERD",103961,2298,2290,5254,5227,27
"1796",17,1,"21.09.15",2084,6,3,1041,0,"GRUN","21.09.15",54660,54631,54690,54645,4,2707,0,"TUEF","21.09.15",54750,54718,54780,54736,352078,4373,1,1,1,"WERD - GESS",103405,2544,2580,5903,6315,-32
"1797",72,1,"21.09.15",10181,5,2,564,12,"BUCH","21.09.15",83586,83625,83604,83638,3,2104,10,"ROSE","21.09.15",83784,83824,83796,83832,354640,11569,1,1,1,"MIBU - MORG",104651,1309,2749,2849,6541,40
"1798",89,1,"21.09.15",10543,2,4,1549,20,"LPAW","21.09.15",60066,60073,60084,60086,5,1364,20,"KAPP","21.09.15",60138,60142,60186,60155,56011,8632,3,1,3,"BALT - SIHC",93118,2626,2244,5989,5091,4
"1799",89,2,"21.09.15",10618,3,14,867,21,"FLUR","21.09.15",22986,23041,23004,23053,15,1364,21,"KAPP","21.09.15",23040,23120,23076,23120,56022,8631,2,1,2,"SIHC - HEIZ",92308,2769,2244,6589,5092,80
"1800",2,1,"21.09.15",3014,3,5,1364,0,"KAPP","21.09.15",74172,74170,74196,74201,6,883,0,"FREI","21.09.15",74238,74256,74256,74271,349633,4399,1,1,1,"FARB - BTIE",104474,2244,2253,5088,5122,18
"1801",2,2,"21.09.15",3023,3,18,48,1,"ALBP","21.09.15",36102,36105,36150,36128,19,1548,1,"LETG","21.09.15",36210,36203,36234,36213,349616,4400,2,1,2,"BTIE - FARB",104474,1535,2245,9405,5098,-7
"1802",14,2,"26.09.15",3088,5,14,1215,1,"HIRS","26.09.15",30528,30640,30552,30662,15,465,1,"BERN","26.09.15",30606,30725,30630,30744,446639,17806,146,1,146,"STAU - SEEB via BSEL - PARA - BSTR",106583,1532,2276,3400,5192,119
"1803",7,2,"26.09.15",2104,7,10,2689,1,"TUNN","26.09.15",75042,75129,75066,75142,11,2582,1,"STOC","26.09.15",75114,75203,75138,75216,114193,27,2,1,2,"WOLL - BSTE",91764,2508,2414,5752,5534,89
"1804",67,2,"26.09.15",10256,2,14,2152,21,"SALZ","26.09.15",51102,51370,51114,51383,15,716,20,"DUNK","26.09.15",51156,51433,51156,51567,121080,4780,12,1,12,"SWIE - DUNK (Aufenthalt)",91231,2546,2532,5907,5861,277
"1805",31,2,"25.09.15",10063,6,7,619,11,"CENT","25.09.15",66936,66933,66990,66966,8,412,11,"BPLA","25.09.15",67086,67082,67122,67108,80883,11777,2,1,2,"HEGI - SZEN",90638,1938,1541,9140,3453,-4
"1806",63,1,"25.09.15",10533,11,1,3034,22,"BOER","25.09.15",19320,19313,19320,19314,2,2572,3,"SOER","25.09.15",19374,19384,19404,19385,82014,2779,1,1,1,"BOER - SCHW",91721,1829,1311,4096,9158,10
"1807",64,2,"25.09.15",10312,1,2,3764,21,"MAXB","25.09.15",51786,51884,51798,51894,3,3789,21,"BOLL","25.09.15",51858,51980,51870,51992,51549,11647,2,1,2,"BOEN - MAIL",91073,2453,2763,5623,6576,122
"1808",303,2,"25.09.15",11445,6,23,6300,51,"SBRE","25.09.15",56100,56486,56112,56486,24,3822,50,"BKIS","25.09.15",56172,56563,56172,56928,435940,12085,2,1,2,"SCHL - BKIS",106414,2013,2387,4550,5463,391
"1809",308,2,"25.09.15",11433,2,16,6724,50,"ULAN","25.09.15",64116,64726,64128,64733,17,743,50,"ECKS","25.09.15",64152,64764,64176,64772,435977,101,2,1,2,"OBUR - BALN",106679,2352,2410,5380,5519,612
"1810",15,1,"25.09.15",2046,6,2,564,0,"BUCH","25.09.15",70584,70612,70632,70629,3,1522,0,"LAUI","25.09.15",70686,70680,70710,70691,366957,4624,1,1,1,"BUCH - KLUS",104376,1309,2085,2856,4751,-6
"1811",7,1,"25.09.15",2103,10,12,2158,0,"SPLA","25.09.15",62226,62219,62262,62243,13,2128,0,"ROES","25.09.15",62328,62306,62352,62320,77044,26,1,1,1,"BSTE - WOLL",90997,1539,2022,3443,4568,-22
"1812",7,2,"25.09.15",2113,8,29,2008,1,"PROB","25.09.15",59952,59953,59976,59968,30,1620,1,"MATT","25.09.15",60012,60012,60036,60031,77827,27,2,1,2,"WOLL - BSTE",90371,2489,2356,5713,5390,0
"1813",11,2,"25.09.15",3061,15,25,144,1,"BADA","25.09.15",71928,71882,71952,71897,26,2045,1,"REGB","25.09.15",71994,71947,72012,71958,366734,11235,2,1,2,"REHA - ZAUZ",104098,2090,2089,4776,4768,-47
"1814",6,1,"25.09.15",2108,8,7,1889,0,"PLAT","25.09.15",37968,37946,38010,37967,8,736,0,"ETHZ","25.09.15",38118,38110,38160,38162,365800,4558,1,1,1,"ZOO - ENGE",103981,2799,1308,6667,2844,-8
"1815",6,2,"25.09.15",2108,8,8,1407,1,"KFLU","25.09.15",81564,81628,81594,81644,9,2673,1,"TOBL","25.09.15",81642,81727,81672,81740,365825,4561,4,1,4,"GESS - ZOO",103981,2845,2701,6784,6418,85
