,linie,richtung,betriebsdatum,fahrzeug,kurs,seq_von,halt_diva_von,halt_punkt_diva_von,halt_kurz_von1,datum_von,soll_an_von,ist_an_von,soll_ab_von,ist_ab_von,seq_nach,halt_diva_nach,halt_punkt_diva_nach,halt_kurz_nach1,datum_nach,soll_an_nach,ist_an_nach1,soll_ab_nach,ist_ab_nach,fahrt_id,fahrweg_id,fw_no,fw_typ,fw_kurz,fw_lang,umlauf_von,halt_id_von,halt_id_nach,halt_punkt_id_von,halt_punkt_id_nach,arrivelate
5775,165,1,23.09.15,10560,14,21,6448,50,EGGR,23.09.15,65100,65151,65118,65161,22,1657,50,MOOS,23.09.15,65142,65190,65154,65190,58699,9023,1,1,1,BURK - RPAR,93862,1553,1748,3490,3936,48
5776,7,2,23.09.15,2110,13,15,619,5,CENT,23.09.15,77916,77973,77958,77996,16,1100,3,HEGG,23.09.15,78024,78083,78042,78107,74799,27,2,1,2,WOLL - BSTE,93717,1938,2302,9133,5263,59
5777,7,1,23.09.15,2119,1,16,1100,2,HEGG,23.09.15,35172,35137,35196,35150,17,619,4,CENT,23.09.15,35256,35234,35298,35250,75295,26,1,1,1,BSTE - WOLL,91425,2302,1938,5265,9149,-22
5778,7,2,23.09.15,2119,1,5,3044,1,BWOL,23.09.15,77664,77766,77688,77778,6,488,1,BILO,23.09.15,77736,77826,77760,77832,75310,27,2,1,2,WOLL - BSTE,91425,2025,2404,4578,5502,90
5779,35,2,23.09.15,10332,2,5,1698,21,NEES,23.09.15,54096,54158,54114,54166,6,821,21,FARB,23.09.15,54186,54242,54216,54258,364592,4286,2,1,2,DUNK - SOLP,103087,2541,1310,5891,2862,56
5780,7,2,23.09.15,2103,6,15,619,5,CENT,23.09.15,34512,34497,34554,34539,16,1100,3,HEGG,23.09.15,34620,34620,34638,34629,74615,27,2,1,2,WOLL - BSTE,92346,1938,2302,9133,5263,0
5781,7,2,23.09.15,2121,7,7,547,1,BRUN,23.09.15,69282,69285,69306,69294,8,1666,1,MUSR,23.09.15,69372,69359,69396,69376,74649,27,2,1,2,WOLL - BSTE,92604,2367,2413,5416,5529,-13
5782,7,2,23.09.15,2117,8,28,998,1,GLAT,23.09.15,24792,24910,24810,24923,29,2008,1,PROB,23.09.15,24858,24975,24882,24989,74659,27,2,1,2,WOLL - BSTE,91599,2052,2489,4656,5713,117
5783,11,2,22.09.15,2018,12,11,440,1,BELL,22.09.15,43998,44060,44052,44079,12,615,1,BURK,22.09.15,44124,44138,44184,44160,352272,11235,2,1,2,REHA - ZAUZ,104185,1565,2590,3552,6339,14
5784,11,2,22.09.15,2009,13,30,1552,1,LEUT,22.09.15,79626,79635,79644,79644,31,6459,1,ZOER,22.09.15,79686,79685,79704,79693,352306,11235,2,1,2,REHA - ZAUZ,104658,1443,2257,3179,5135,-1
5785,80,2,22.09.15,10422,4,13,1231,21,HOHE,22.09.15,79620,79709,79632,79715,14,2935,21,WINZ,22.09.15,79680,79782,79698,79795,436170,4827,4,1,4,TRIE - BOEN,106247,2841,2711,6771,6439,102
5786,302,1,22.09.15,11424,2,18,2631,51,TAWI,22.09.15,68010,68142,68022,68142,19,838,51,FSTR,22.09.15,68052,68172,68064,68184,436380,50,1,1,1,BDIE - BWEI,106263,2362,2476,5403,5673,120
5787,308,2,22.09.15,11446,11,6,1731,50,NURD,22.09.15,84978,85003,84990,85003,7,2238,50,SCHS,22.09.15,85026,85045,85038,85045,436928,101,2,1,2,OBUR - BALN,106176,2391,2044,5471,4630,19
5788,786,1,22.09.15,11002,17,5,899,50,FWIT,22.09.15,37404,37482,37422,37482,6,1873,50,PMUE,22.09.15,37494,37569,37512,37584,68165,12445,9,1,9,KLUS - FAEI,94106,2466,2462,5655,5647,75
5789,10,1,22.09.15,3067,8,10,6459,0,ZOER,22.09.15,44490,44496,44508,44508,11,1552,0,LEUT,22.09.15,44550,44555,44568,44568,47157,3747,1,1,1,FRAF - GESS,91552,2257,1443,5131,3181,5
5790,13,2,22.09.15,3016,7,11,1861,3,PARA,22.09.15,70770,70822,70812,70840,12,2054,1,RAUG,22.09.15,70878,70915,70920,70933,46888,5233,2,1,2,ALBG - FRAN,91381,1528,2035,3393,4602,37
5791,8,2,20.09.15,2038,3,7,2551,1,BSEL,21.09.15,288,327,318,338,8,2556,3,STAU,21.09.15,384,437,420,452,432375,17751,4,1,4,BELL - HARP,106284,2524,1502,5788,3314,53
5792,14,2,20.09.15,3059,9,20,1215,1,HIRS,21.09.15,588,609,612,619,21,465,1,BERN,21.09.15,666,679,690,694,251278,5276,2,1,2,TRIE - SEEB,99326,1532,2276,3400,5192,13
5793,15,1,21.09.15,2046,7,3,1522,0,LAUI,21.09.15,63876,63868,63900,63890,4,2158,2,SPLA,21.09.15,63948,63952,63984,63971,351769,4624,1,1,1,BUCH - KLUS,103811,2085,1539,4751,3436,4
5794,13,1,21.09.15,3010,3,23,199,0,BEDE,21.09.15,77808,77850,77826,77870,24,2795,0,WAFF,21.09.15,77892,77949,77910,77969,47095,5232,1,1,1,FRAN - ALBG,91644,1852,2781,4156,6619,57
5795,13,2,21.09.15,2065,4,13,416,1,BSTR,21.09.15,57936,58109,57972,58135,14,413,1,BQUA,21.09.15,58074,58233,58134,58254,47117,5233,2,1,2,ALBG - FRAN,91839,1895,1542,4260,3454,159
5796,33,1,21.09.15,10182,8,14,2451,10,SPYR,21.09.15,82074,82061,82086,82064,15,2779,10,VOGE,21.09.15,82128,82096,82140,82096,353926,11671,1,1,1,BTIE - TRIE,104180,2600,2748,5919,6539,-32
5797,33,1,21.09.15,10546,9,5,3645,10,BOGA,21.09.15,60648,60627,60660,60639,6,1144,12,HEGI,21.09.15,60726,60597,60744,60765,353947,11671,1,1,1,BTIE - TRIE,103535,2638,2113,6019,4846,-129
5798,9,1,21.09.15,3021,1,6,2294,0,SCHW,21.09.15,25470,25516,25506,25542,7,2326,0,SCHO,21.09.15,25566,25612,25590,25625,350856,5114,3,1,3,HIRZ - TRIE,103278,1501,2046,9150,4640,46
5799,9,2,21.09.15,3021,1,27,2814,1,WALD,21.09.15,60306,60328,60330,60337,28,2326,1,SCHO,21.09.15,60384,60393,60408,60408,350867,5115,4,1,4,TRIE - HIRZ,103278,2375,2046,5440,4637,9
5800,15,2,21.09.15,2051,5,8,1157,1,HELM,21.09.15,54510,54512,54534,54526,9,2030,1,RATH,21.09.15,54576,54571,54612,54591,351696,4625,2,1,2,KLUS - BUCH,104138,2854,2774,6809,6604,-5
5801,8,2,21.09.15,2037,4,8,601,1,BOES,21.09.15,29544,29583,29574,29591,9,1861,1,PARA,21.09.15,29610,29683,29664,29700,407582,4596,2,1,2,KLUS - HARP,105410,2228,1528,6210,3387,73
5802,2,2,21.09.15,3005,11,8,440,1,BELL,21.09.15,61188,61171,61242,61207,9,615,1,BURK,21.09.15,61326,61292,61386,61327,349920,4400,2,1,2,BTIE - FARB,104884,1565,2590,3552,6339,-34
5803,78,2,21.09.15,10616,2,5,1570,21,LIND,21.09.15,70344,70397,70386,70415,6,2034,21,RAUT,21.09.15,70446,70498,70464,70512,353085,4269,2,1,2,BAEN - DUNK,104427,2535,2543,5866,5896,52
5804,35,1,21.09.15,10333,1,3,821,20,FARB,21.09.15,53904,53902,53964,53986,4,1698,20,NEES,21.09.15,54042,54088,54066,54101,353270,4287,3,1,3,SOLP - FEIC,103922,1310,2541,2864,5890,46
5805,67,2,21.09.15,10617,5,1,2256,22,SWIE,21.09.15,75870,75883,75870,75883,2,2256,0,SWIE,21.09.15,75924,75954,75942,75965,52904,4780,12,1,12,SWIE - DUNK (Aufenthalt),91610,2060,2060,4681,4683,30
5806,311,1,20.09.15,11404,1,3,2313,50,SBAC,20.09.15,41346,41379,41364,41379,4,3727,52,GLAN,20.09.15,41412,41430,41442,41442,432777,117,1,1,1,BDIE - BWEI,106527,2038,2366,4611,5412,18
5807,32,1,20.09.15,10080,1,12,1745,10,NORS,20.09.15,27618,27664,27630,27679,13,1557,10,LIMM,20.09.15,27708,27766,27726,27778,346132,4326,1,1,1,HOLZ - STRV,104041,2673,2287,6105,5216,58
5808,32,2,20.09.15,10080,1,17,1595,11,LAEG,20.09.15,72864,72995,72876,73005,18,564,11,BUCH,20.09.15,72960,73065,72990,73108,346151,4327,2,1,2,STRV - HOLZ,104041,1523,1309,6139,2848,105
5809,32,1,20.09.15,10090,2,4,767,10,EINF,20.09.15,74682,74707,74694,74716,5,1000,10,GLAU,20.09.15,74760,74804,74772,74812,346186,4326,1,1,1,HOLZ - STRV,103336,2457,2454,5635,5626,44
5810,9,2,20.09.15,3022,7,4,1012,1,GOLP,20.09.15,83412,83525,83436,83533,5,2256,1,SWIE,20.09.15,83502,83618,83544,83669,341856,5113,2,1,2,HEUR - HIRZ,103766,701,2060,1558,4679,116
5811,38,1,20.09.15,10310,1,3,1641,20,MICH,20.09.15,54042,54041,54054,54053,4,2899,10,WIES,20.09.15,54102,54117,54114,54125,22855,4879,1,1,1,SHOE - WAIS,92420,2647,2808,6047,6689,15
5812,38,1,20.09.15,10310,1,4,2899,10,WIES,20.09.15,46902,46924,46914,46933,5,3138,20,KABU,20.09.15,46956,46965,46968,46965,22847,4879,1,1,1,SHOE - WAIS,92420,2808,2800,6689,6671,9
5813,67,1,20.09.15,10249,3,9,2147,20,SACK,20.09.15,46326,46343,46338,46352,10,1503,20,LANG,20.09.15,46386,46416,46404,46430,24777,4779,11,1,11,DUNK - SWIE (Aufenthalt),93515,2829,2862,9349,6826,30
5814,37,2,20.09.15,10605,2,8,2737,21,UAFF,20.09.15,76806,76974,76824,76979,9,2298,21,SHOL,20.09.15,76908,77061,76938,77068,22816,9765,2,1,2,ETHH - WAIH,93363,2439,2634,5588,6011,153
5815,8,2,20.09.15,2037,4,7,615,1,BURK,20.09.15,59562,59522,59622,59538,8,601,1,BOES,20.09.15,59658,59588,59688,59603,432403,4596,2,1,2,KLUS - HARP,106443,2590,2228,6339,6210,-70
5816,14,2,20.09.15,3059,9,11,1608,0,LOEW,20.09.15,42870,42868,42906,42884,12,412,0,BPLA,20.09.15,42954,42941,42996,42968,251262,5276,2,1,2,TRIE - SEEB,99326,2256,1541,5127,3452,-13
5817,14,2,20.09.15,2028,8,25,845,1,FELS,20.09.15,21672,21652,21696,21660,26,1275,1,SEPL,20.09.15,21738,21716,21762,21725,250710,5276,2,1,2,TRIE - SEEB,99705,1873,1934,4196,4360,-22
5818,14,1,20.09.15,2028,8,26,2160,0,SCHA,20.09.15,40812,40857,40836,40871,27,2680,1,TRIE,20.09.15,40896,40944,40896,41395,250717,5275,1,1,1,SEEB - TRIE,99705,1010,1270,2185,2745,48
5819,70,2,20.09.15,10618,2,8,2776,21,VERE,20.09.15,51540,51595,51558,51595,9,586,21,BUTZ,20.09.15,51600,51634,51618,51640,24460,4795,2,1,2,MITL - MORG,91782,2745,2488,6533,5712,34
5820,70,2,20.09.15,10618,2,4,1615,21,MARB,20.09.15,78252,78272,78264,78272,5,2547,21,BLEI,20.09.15,78300,78332,78330,78341,24490,4795,2,1,2,MITL - MORG,91782,2578,1500,6307,9318,32
5821,78,2,20.09.15,10334,2,8,893,20,FEIC,20.09.15,59754,59808,59772,59822,9,2276,21,BUCL,20.09.15,59802,59880,59814,59880,22394,4273,6,1,6,BAEN - FARB  via FEIC,91107,2545,2531,5905,5859,78
5822,2,2,26.09.15,2073,6,11,1861,1,PARA,26.09.15,32286,32317,32334,32360,12,2396,1,SIHS,26.09.15,32382,32450,32424,32523,444724,17800,124,1,124,BTIE - STAU,106171,1528,2657,3387,6065,68
5823,2,1,26.09.15,2073,6,10,832,0,FELD,26.09.15,42132,42169,42162,42181,11,1286,0,HOES,26.09.15,42204,42231,42234,42255,444731,17801,125,1,125,STAU - BTIE via BSEL - STOC,106171,2689,2615,6389,5964,27
5824,29,1,26.09.15,10310,1,5,896,20,FSWA,26.09.15,22050,22064,22062,22072,6,3768,20,STBU,26.09.15,22098,22104,22110,22104,117351,12182,1,1,1,SEEB - GLAU,90901,2825,2707,6742,6431,6
5825,7,1,26.09.15,2120,10,2,1620,0,MATT,26.09.15,56088,56107,56118,56123,3,2008,0,PROB,26.09.15,56154,56168,56178,56185,115358,26,1,1,1,BSTE - WOLL,90736,2356,2489,5391,5714,14
5826,34,2,26.09.15,10149,1,2,3011,11,ZWEI,26.09.15,41856,41841,41874,41864,3,1584,11,LOOR,26.09.15,41928,41956,41958,41965,330140,4706,2,1,2,KIEN - KLUS,102088,2721,2450,6479,5615,28
5827,62,1,26.09.15,10425,6,11,2572,20,SOER,26.09.15,71010,71011,71070,71048,12,694,20,DORF,26.09.15,71136,71112,71160,71123,120292,15094,1,1,1,UAFF - SCHW,93063,1311,2460,2865,5643,-24
5828,11,2,26.09.15,3086,3,5,2879,1,WETL,26.09.15,40800,40806,40818,40816,6,1138,1,HEDW,26.09.15,40860,40863,40878,40876,401787,11235,2,1,2,REHA - ZAUZ,104992,2110,2308,4832,5273,3
5829,46,1,26.09.15,10160,1,16,3786,10,OKEN,26.09.15,34350,34515,34374,34528,17,2474,0,STAM,26.09.15,34518,34676,34548,34689,382211,4714,1,1,1,RUET - BQUA,103291,2758,2088,6565,4762,158
5830,46,1,26.09.15,10150,3,7,2899,10,WIES,26.09.15,72498,72591,72516,72602,8,1626,10,MEIE,26.09.15,72570,72665,72594,72677,383081,4714,1,1,1,RUET - BQUA,104608,2808,2607,6689,5937,95
5831,75,1,20.09.15,10522,3,13,3764,20,MAXB,20.09.15,73980,74091,73998,74105,14,6255,21,BOEN,20.09.15,74058,74184,74058,74315,25059,12098,1,1,1,SEPL - BOEN,94500,2453,1885,5622,4228,126
5832,32,2,20.09.15,10090,2,8,3018,11,ZWIN,20.09.15,48744,48765,48756,48782,9,1357,11,KALK,20.09.15,48846,48864,48864,48877,346175,4327,2,1,2,STRV - HOLZ,103336,2738,1906,6519,4289,18
5833,9,2,20.09.15,3022,7,11,601,0,BOES,20.09.15,42072,42073,42090,42083,12,615,0,BURK,20.09.15,42162,42168,42192,42182,341842,5113,2,1,2,HEUR - HIRZ,103766,2228,2590,6211,6341,6
5834,38,2,20.09.15,10310,1,3,2799,21,WAIB,20.09.15,35190,35303,35196,35303,4,3151,21,APPE,20.09.15,35232,35367,35250,35367,22834,4880,2,1,2,WAIS - SHOE,92420,2784,2838,6628,6765,135
5835,67,1,20.09.15,10619,2,7,3705,20,ALBD,20.09.15,38406,38445,38436,38459,8,840,20,FELL,20.09.15,38466,38506,38484,38513,24717,4779,11,1,11,DUNK - SWIE (Aufenthalt),90284,2564,2713,6261,6454,40
5836,67,2,20.09.15,10249,3,13,2033,21,RAUH,20.09.15,25122,25109,25134,25109,14,2152,21,SALZ,20.09.15,25158,25133,25170,25133,24760,4780,12,1,12,SWIE - DUNK (Aufenthalt),93515,2542,2546,5895,5907,-25
5837,8,1,20.09.15,2038,3,11,440,5,BELL,20.09.15,50268,50225,50328,50279,12,1472,3,KUNS,20.09.15,50394,50405,50436,50422,432352,4595,1,1,1,HARP - KLUS,106284,1565,1305,3549,6133,11
5838,14,1,20.09.15,3059,9,9,1643,0,MIBU,20.09.15,61464,61489,61524,61529,10,1061,0,GUGG,20.09.15,61572,61575,61596,61591,251269,5275,1,1,1,SEEB - TRIE,99326,1504,2045,3326,4632,3
5839,14,2,20.09.15,3059,9,9,2556,0,STAU,20.09.15,48000,48051,48090,48091,10,1366,0,SIHP,20.09.15,48168,48196,48192,48218,251264,5276,2,1,2,TRIE - SEEB,99326,1502,2262,3312,5153,28
5840,14,1,20.09.15,3059,9,20,6238,0,WERE,20.09.15,46368,46390,46386,46401,21,3042,0,BWIE,20.09.15,46434,46464,46482,46485,251263,5275,1,1,1,SEEB - TRIE,99326,1534,1557,3410,3504,30
5841,70,1,20.09.15,10618,2,9,2398,20,SIHW,20.09.15,68604,68632,68622,68639,10,1648,20,MITL,20.09.15,68658,68694,68658,69140,24479,4794,1,1,1,MORG - MITL,91782,2658,1741,6071,3922,36
5842,70,1,20.09.15,10618,2,6,2547,20,BLEI,20.09.15,45012,45052,45072,45090,7,1615,20,MARB,20.09.15,45108,45135,45120,45145,24453,4794,1,1,1,MORG - MITL,91782,1500,2578,6906,6308,27
5843,78,2,20.09.15,10332,3,5,1570,21,LIND,20.09.15,38808,38854,38850,38866,6,2034,21,RAUT,20.09.15,38910,38929,38928,38937,22420,4271,4,1,4,BAEN - FARB,93320,2535,2543,5866,5896,19
5844,2,1,26.09.15,2072,4,3,1570,0,LIND,26.09.15,31650,31674,31680,31691,4,1026,0,GRIM,26.09.15,31722,31733,31746,31747,444631,17802,123,1,123,FARB - KALK Tramhalle,106425,2535,2770,5868,6596,11
5845,2,2,26.09.15,3016,5,9,1570,1,LIND,26.09.15,35982,36029,36000,36042,10,137,1,BACH,26.09.15,36042,36084,36060,36093,444672,9833,14,1,14,KALK - FARB f??r Ausfahrt,106384,2535,2818,5867,6727,42
5846,304,1,26.09.15,10283,2,24,2934,20,WINH,26.09.15,71016,71301,71034,71301,25,2707,22,TUEF,26.09.15,71058,71331,71082,71331,443309,8971,1,1,1,BDIE - BALN,106525,2710,2580,6437,6314,273
5847,29,1,26.09.15,10313,2,5,896,20,FSWA,26.09.15,46470,46541,46482,46541,6,3768,20,STBU,26.09.15,46518,46566,46530,46566,117548,12182,1,1,1,SEEB - GLAU,93168,2825,2707,6742,6431,48
5848,7,2,26.09.15,2112,11,20,2158,1,SPLA,26.09.15,55164,55167,55200,55184,21,1061,1,GUGG,26.09.15,55236,55247,55254,55261,115377,27,2,1,2,WOLL - BSTE,93105,1539,2045,3434,4635,11
5849,70,2,26.09.15,10252,3,6,916,21,FRYM,26.09.15,82560,82573,82578,82583,7,1612,21,MANG,26.09.15,82626,82654,82650,82658,120678,4795,2,1,2,MITL - MORG,90848,2678,1907,6364,6119,28
5850,89,1,26.09.15,10619,1,4,872,20,FRAN,26.09.15,41862,41886,41922,41886,5,6015,20,WINS,26.09.15,41970,41947,41982,41953,123114,8630,1,1,1,HEIZ - SIHC,94051,1571,2695,3563,6401,-23
5851,62,1,26.09.15,10425,6,9,2045,20,REGB,26.09.15,82446,82563,82464,82570,10,3034,1,BOER,26.09.15,82524,82654,82554,82672,120302,15019,11,1,11,UAFF - SCHW Mutation auf Li 063,93063,2089,1829,4770,4100,130
5852,46,1,26.09.15,10156,2,1,2140,10,RUET,26.09.15,49710,49729,49710,49729,2,944,10,GEER,26.09.15,49752,49771,49776,49784,381860,4714,1,1,1,RUET - BQUA,103989,2821,2198,6734,5018,19
5853,32,2,20.09.15,10090,2,16,2108,11,ROTB,20.09.15,58968,59146,58980,59169,17,1595,11,LAEG,20.09.15,59064,59247,59076,59260,346179,4327,2,1,2,STRV - HOLZ,103336,2752,1523,6554,6139,183
